timestamp_utc,timestamp_brussels,price_eur_mwh,bzn,source
2025-12-27T07:00:00.000Z,2025-12-27T08:00:00,99.07,BE,energy-charts
2025-12-27T07:15:00.000Z,2025-12-27T08:15:00,99.99,BE,energy-charts
2025-12-27T07:30:00.000Z,2025-12-27T08:30:00,99.67,BE,energy-charts
2025-12-27T07:45:00.000Z,2025-12-27T08:45:00,92.87,BE,energy-charts
2025-12-27T08:00:00.000Z,2025-12-27T09:00:00,105.67,BE,energy-charts
2025-12-27T08:15:00.000Z,2025-12-27T09:15:00,100.34,BE,energy-charts
2025-12-27T08:30:00.000Z,2025-12-27T09:30:00,87.84,BE,energy-charts
2025-12-27T08:45:00.000Z,2025-12-27T09:45:00,74.9,BE,energy-charts
2025-12-27T09:00:00.000Z,2025-12-27T10:00:00,99.47,BE,energy-charts
2025-12-27T09:15:00.000Z,2025-12-27T10:15:00,77.43,BE,energy-charts
2025-12-27T09:30:00.000Z,2025-12-27T10:30:00,71.15,BE,energy-charts
2025-12-27T09:45:00.000Z,2025-12-27T10:45:00,69.27,BE,energy-charts
2025-12-27T10:00:00.000Z,2025-12-27T11:00:00,76.5,BE,energy-charts
2025-12-27T10:15:00.000Z,2025-12-27T11:15:00,75.16,BE,energy-charts
2025-12-27T10:30:00.000Z,2025-12-27T11:30:00,74.03,BE,energy-charts
2025-12-27T10:45:00.000Z,2025-12-27T11:45:00,70.99,BE,energy-charts
2025-12-27T11:00:00.000Z,2025-12-27T12:00:00,75.04,BE,energy-charts
2025-12-27T11:15:00.000Z,2025-12-27T12:15:00,70.86,BE,energy-charts
2025-12-27T11:30:00.000Z,2025-12-27T12:30:00,74.43,BE,energy-charts
2025-12-27T11:45:00.000Z,2025-12-27T12:45:00,75.07,BE,energy-charts
2025-12-27T12:00:00.000Z,2025-12-27T13:00:00,70.9,BE,energy-charts
2025-12-27T12:15:00.000Z,2025-12-27T13:15:00,73.83,BE,energy-charts
2025-12-27T12:30:00.000Z,2025-12-27T13:30:00,76.82,BE,energy-charts
2025-12-27T12:45:00.000Z,2025-12-27T13:45:00,84.67,BE,energy-charts
2025-12-27T13:00:00.000Z,2025-12-27T14:00:00,69.13,BE,energy-charts
2025-12-27T13:15:00.000Z,2025-12-27T14:15:00,78.72,BE,energy-charts
2025-12-27T13:30:00.000Z,2025-12-27T14:30:00,82.32,BE,energy-charts
2025-12-27T13:45:00.000Z,2025-12-27T14:45:00,90.95,BE,energy-charts
2025-12-27T14:00:00.000Z,2025-12-27T15:00:00,74.86,BE,energy-charts
2025-12-27T14:15:00.000Z,2025-12-27T15:15:00,84.82,BE,energy-charts
2025-12-27T14:30:00.000Z,2025-12-27T15:30:00,91.91,BE,energy-charts
2025-12-27T14:45:00.000Z,2025-12-27T15:45:00,102.07,BE,energy-charts
2025-12-27T15:00:00.000Z,2025-12-27T16:00:00,87.72,BE,energy-charts
2025-12-27T15:15:00.000Z,2025-12-27T16:15:00,94.31,BE,energy-charts
2025-12-27T15:30:00.000Z,2025-12-27T16:30:00,101.94,BE,energy-charts
2025-12-27T15:45:00.000Z,2025-12-27T16:45:00,106.62,BE,energy-charts
2025-12-27T16:00:00.000Z,2025-12-27T17:00:00,94.58,BE,energy-charts
2025-12-27T16:15:00.000Z,2025-12-27T17:15:00,103.49,BE,energy-charts
2025-12-27T16:30:00.000Z,2025-12-27T17:30:00,105.3,BE,energy-charts
2025-12-27T16:45:00.000Z,2025-12-27T17:45:00,105.3,BE,energy-charts
2025-12-27T17:00:00.000Z,2025-12-27T18:00:00,105.3,BE,energy-charts
2025-12-27T17:15:00.000Z,2025-12-27T18:15:00,105.43,BE,energy-charts
2025-12-27T17:30:00.000Z,2025-12-27T18:30:00,105.3,BE,energy-charts
2025-12-27T17:45:00.000Z,2025-12-27T18:45:00,105.26,BE,energy-charts
2025-12-27T18:00:00.000Z,2025-12-27T19:00:00,105.92,BE,energy-charts
2025-12-27T18:15:00.000Z,2025-12-27T19:15:00,103.65,BE,energy-charts
2025-12-27T18:30:00.000Z,2025-12-27T19:30:00,101.06,BE,energy-charts
2025-12-27T18:45:00.000Z,2025-12-27T19:45:00,103.64,BE,energy-charts
2025-12-27T19:00:00.000Z,2025-12-27T20:00:00,109.22,BE,energy-charts
2025-12-27T19:15:00.000Z,2025-12-27T20:15:00,102,BE,energy-charts
2025-12-27T19:30:00.000Z,2025-12-27T20:30:00,97.09,BE,energy-charts
2025-12-27T19:45:00.000Z,2025-12-27T20:45:00,91.1,BE,energy-charts
2025-12-27T20:00:00.000Z,2025-12-27T21:00:00,98.61,BE,energy-charts
2025-12-27T20:15:00.000Z,2025-12-27T21:15:00,93.83,BE,energy-charts
2025-12-27T20:30:00.000Z,2025-12-27T21:30:00,90.25,BE,energy-charts
2025-12-27T20:45:00.000Z,2025-12-27T21:45:00,85.31,BE,energy-charts
2025-12-27T21:00:00.000Z,2025-12-27T22:00:00,99.47,BE,energy-charts
2025-12-27T21:15:00.000Z,2025-12-27T22:15:00,96.33,BE,energy-charts
2025-12-27T21:30:00.000Z,2025-12-27T22:30:00,89.93,BE,energy-charts
2025-12-27T21:45:00.000Z,2025-12-27T22:45:00,86.62,BE,energy-charts
2025-12-27T22:00:00.000Z,2025-12-27T23:00:00,98.12,BE,energy-charts
2025-12-27T22:15:00.000Z,2025-12-27T23:15:00,91.5,BE,energy-charts
2025-12-27T22:30:00.000Z,2025-12-27T23:30:00,87.31,BE,energy-charts
2025-12-27T22:45:00.000Z,2025-12-27T23:45:00,78.14,BE,energy-charts
2025-12-27T23:00:00.000Z,2025-12-28T00:00:00,92.68,BE,energy-charts
2025-12-27T23:15:00.000Z,2025-12-28T00:15:00,89.12,BE,energy-charts
2025-12-27T23:30:00.000Z,2025-12-28T00:30:00,83.45,BE,energy-charts
2025-12-27T23:45:00.000Z,2025-12-28T00:45:00,75.19,BE,energy-charts
2025-12-28T00:00:00.000Z,2025-12-28T01:00:00,91.22,BE,energy-charts
2025-12-28T00:15:00.000Z,2025-12-28T01:15:00,85.54,BE,energy-charts
2025-12-28T00:30:00.000Z,2025-12-28T01:30:00,82.2,BE,energy-charts
2025-12-28T00:45:00.000Z,2025-12-28T01:45:00,76.02,BE,energy-charts
2025-12-28T01:00:00.000Z,2025-12-28T02:00:00,85.86,BE,energy-charts
2025-12-28T01:15:00.000Z,2025-12-28T02:15:00,80.7,BE,energy-charts
2025-12-28T01:30:00.000Z,2025-12-28T02:30:00,76.94,BE,energy-charts
2025-12-28T01:45:00.000Z,2025-12-28T02:45:00,74.71,BE,energy-charts
2025-12-28T02:00:00.000Z,2025-12-28T03:00:00,77.25,BE,energy-charts
2025-12-28T02:15:00.000Z,2025-12-28T03:15:00,75.46,BE,energy-charts
2025-12-28T02:30:00.000Z,2025-12-28T03:30:00,77.94,BE,energy-charts
2025-12-28T02:45:00.000Z,2025-12-28T03:45:00,77,BE,energy-charts
2025-12-28T03:00:00.000Z,2025-12-28T04:00:00,77.1,BE,energy-charts
2025-12-28T03:15:00.000Z,2025-12-28T04:15:00,75.94,BE,energy-charts
2025-12-28T03:30:00.000Z,2025-12-28T04:30:00,78.34,BE,energy-charts
2025-12-28T03:45:00.000Z,2025-12-28T04:45:00,74.66,BE,energy-charts
2025-12-28T04:00:00.000Z,2025-12-28T05:00:00,78.18,BE,energy-charts
2025-12-28T04:15:00.000Z,2025-12-28T05:15:00,77.74,BE,energy-charts
2025-12-28T04:30:00.000Z,2025-12-28T05:30:00,79.79,BE,energy-charts
2025-12-28T04:45:00.000Z,2025-12-28T05:45:00,80.83,BE,energy-charts
2025-12-28T05:00:00.000Z,2025-12-28T06:00:00,76.69,BE,energy-charts
2025-12-28T05:15:00.000Z,2025-12-28T06:15:00,79.87,BE,energy-charts
2025-12-28T05:30:00.000Z,2025-12-28T06:30:00,83.77,BE,energy-charts
2025-12-28T05:45:00.000Z,2025-12-28T06:45:00,88.41,BE,energy-charts
2025-12-28T06:00:00.000Z,2025-12-28T07:00:00,78.58,BE,energy-charts
2025-12-28T06:15:00.000Z,2025-12-28T07:15:00,84.55,BE,energy-charts
2025-12-28T06:30:00.000Z,2025-12-28T07:30:00,87.84,BE,energy-charts
2025-12-28T06:45:00.000Z,2025-12-28T07:45:00,93.7,BE,energy-charts
2025-12-28T07:00:00.000Z,2025-12-28T08:00:00,87.85,BE,energy-charts
2025-12-28T07:15:00.000Z,2025-12-28T08:15:00,92.36,BE,energy-charts
2025-12-28T07:30:00.000Z,2025-12-28T08:30:00,94.68,BE,energy-charts
2025-12-28T07:45:00.000Z,2025-12-28T08:45:00,94.42,BE,energy-charts
2025-12-28T08:00:00.000Z,2025-12-28T09:00:00,101.15,BE,energy-charts
2025-12-28T08:15:00.000Z,2025-12-28T09:15:00,97.03,BE,energy-charts
2025-12-28T08:30:00.000Z,2025-12-28T09:30:00,94.03,BE,energy-charts
2025-12-28T08:45:00.000Z,2025-12-28T09:45:00,81.64,BE,energy-charts
2025-12-28T09:00:00.000Z,2025-12-28T10:00:00,97.93,BE,energy-charts
2025-12-28T09:15:00.000Z,2025-12-28T10:15:00,87.87,BE,energy-charts
2025-12-28T09:30:00.000Z,2025-12-28T10:30:00,82.17,BE,energy-charts
2025-12-28T09:45:00.000Z,2025-12-28T10:45:00,77.38,BE,energy-charts
2025-12-28T10:00:00.000Z,2025-12-28T11:00:00,88.61,BE,energy-charts
2025-12-28T10:15:00.000Z,2025-12-28T11:15:00,85.29,BE,energy-charts
2025-12-28T10:30:00.000Z,2025-12-28T11:30:00,83.37,BE,energy-charts
2025-12-28T10:45:00.000Z,2025-12-28T11:45:00,78.7,BE,energy-charts
2025-12-28T11:00:00.000Z,2025-12-28T12:00:00,82.13,BE,energy-charts
2025-12-28T11:15:00.000Z,2025-12-28T12:15:00,78.74,BE,energy-charts
2025-12-28T11:30:00.000Z,2025-12-28T12:30:00,79.55,BE,energy-charts
2025-12-28T11:45:00.000Z,2025-12-28T12:45:00,79.09,BE,energy-charts
2025-12-28T12:00:00.000Z,2025-12-28T13:00:00,76.6,BE,energy-charts
2025-12-28T12:15:00.000Z,2025-12-28T13:15:00,77.72,BE,energy-charts
2025-12-28T12:30:00.000Z,2025-12-28T13:30:00,78.9,BE,energy-charts
2025-12-28T12:45:00.000Z,2025-12-28T13:45:00,82.88,BE,energy-charts
2025-12-28T13:00:00.000Z,2025-12-28T14:00:00,78.51,BE,energy-charts
2025-12-28T13:15:00.000Z,2025-12-28T14:15:00,81.1,BE,energy-charts
2025-12-28T13:30:00.000Z,2025-12-28T14:30:00,84.68,BE,energy-charts
2025-12-28T13:45:00.000Z,2025-12-28T14:45:00,92.8,BE,energy-charts
2025-12-28T14:00:00.000Z,2025-12-28T15:00:00,85.02,BE,energy-charts
2025-12-28T14:15:00.000Z,2025-12-28T15:15:00,92.08,BE,energy-charts
2025-12-28T14:30:00.000Z,2025-12-28T15:30:00,102.99,BE,energy-charts
2025-12-28T14:45:00.000Z,2025-12-28T15:45:00,102.79,BE,energy-charts
2025-12-28T15:00:00.000Z,2025-12-28T16:00:00,96.66,BE,energy-charts
2025-12-28T15:15:00.000Z,2025-12-28T16:15:00,105.18,BE,energy-charts
2025-12-28T15:30:00.000Z,2025-12-28T16:30:00,109.2,BE,energy-charts
2025-12-28T15:45:00.000Z,2025-12-28T16:45:00,110.58,BE,energy-charts
2025-12-28T16:00:00.000Z,2025-12-28T17:00:00,107.52,BE,energy-charts
2025-12-28T16:15:00.000Z,2025-12-28T17:15:00,109.88,BE,energy-charts
2025-12-28T16:30:00.000Z,2025-12-28T17:30:00,109.75,BE,energy-charts
2025-12-28T16:45:00.000Z,2025-12-28T17:45:00,110.35,BE,energy-charts
2025-12-28T17:00:00.000Z,2025-12-28T18:00:00,116.19,BE,energy-charts
2025-12-28T17:15:00.000Z,2025-12-28T18:15:00,111.7,BE,energy-charts
2025-12-28T17:30:00.000Z,2025-12-28T18:30:00,111.11,BE,energy-charts
2025-12-28T17:45:00.000Z,2025-12-28T18:45:00,107.78,BE,energy-charts
2025-12-28T18:00:00.000Z,2025-12-28T19:00:00,114.31,BE,energy-charts
2025-12-28T18:15:00.000Z,2025-12-28T19:15:00,109.73,BE,energy-charts
2025-12-28T18:30:00.000Z,2025-12-28T19:30:00,107.59,BE,energy-charts
2025-12-28T18:45:00.000Z,2025-12-28T19:45:00,105.76,BE,energy-charts
2025-12-28T19:00:00.000Z,2025-12-28T20:00:00,108.44,BE,energy-charts
2025-12-28T19:15:00.000Z,2025-12-28T20:15:00,107,BE,energy-charts
2025-12-28T19:30:00.000Z,2025-12-28T20:30:00,103.66,BE,energy-charts
2025-12-28T19:45:00.000Z,2025-12-28T20:45:00,100.94,BE,energy-charts
2025-12-28T20:00:00.000Z,2025-12-28T21:00:00,101.08,BE,energy-charts
2025-12-28T20:15:00.000Z,2025-12-28T21:15:00,100.01,BE,energy-charts
2025-12-28T20:30:00.000Z,2025-12-28T21:30:00,99.04,BE,energy-charts
2025-12-28T20:45:00.000Z,2025-12-28T21:45:00,95.98,BE,energy-charts
2025-12-28T21:00:00.000Z,2025-12-28T22:00:00,100.01,BE,energy-charts
2025-12-28T21:15:00.000Z,2025-12-28T22:15:00,98.7,BE,energy-charts
2025-12-28T21:30:00.000Z,2025-12-28T22:30:00,98.22,BE,energy-charts
2025-12-28T21:45:00.000Z,2025-12-28T22:45:00,96.2,BE,energy-charts
2025-12-28T22:00:00.000Z,2025-12-28T23:00:00,97.74,BE,energy-charts
2025-12-28T22:15:00.000Z,2025-12-28T23:15:00,93.95,BE,energy-charts
2025-12-28T22:30:00.000Z,2025-12-28T23:30:00,90.24,BE,energy-charts
2025-12-28T22:45:00.000Z,2025-12-28T23:45:00,83.22,BE,energy-charts
2025-12-28T23:00:00.000Z,2025-12-29T00:00:00,103.99,BE,energy-charts
2025-12-28T23:15:00.000Z,2025-12-29T00:15:00,94.69,BE,energy-charts
2025-12-28T23:30:00.000Z,2025-12-29T00:30:00,85.01,BE,energy-charts
2025-12-28T23:45:00.000Z,2025-12-29T00:45:00,79.07,BE,energy-charts
2025-12-29T00:00:00.000Z,2025-12-29T01:00:00,94.21,BE,energy-charts
2025-12-29T00:15:00.000Z,2025-12-29T01:15:00,85.8,BE,energy-charts
2025-12-29T00:30:00.000Z,2025-12-29T01:30:00,87.32,BE,energy-charts
2025-12-29T00:45:00.000Z,2025-12-29T01:45:00,85.99,BE,energy-charts
2025-12-29T01:00:00.000Z,2025-12-29T02:00:00,89.89,BE,energy-charts
2025-12-29T01:15:00.000Z,2025-12-29T02:15:00,85.28,BE,energy-charts
2025-12-29T01:30:00.000Z,2025-12-29T02:30:00,81.48,BE,energy-charts
2025-12-29T01:45:00.000Z,2025-12-29T02:45:00,82.81,BE,energy-charts
2025-12-29T02:00:00.000Z,2025-12-29T03:00:00,84.38,BE,energy-charts
2025-12-29T02:15:00.000Z,2025-12-29T03:15:00,82,BE,energy-charts
2025-12-29T02:30:00.000Z,2025-12-29T03:30:00,81.05,BE,energy-charts
2025-12-29T02:45:00.000Z,2025-12-29T03:45:00,81.33,BE,energy-charts
2025-12-29T03:00:00.000Z,2025-12-29T04:00:00,81.04,BE,energy-charts
2025-12-29T03:15:00.000Z,2025-12-29T04:15:00,80.75,BE,energy-charts
2025-12-29T03:30:00.000Z,2025-12-29T04:30:00,84.79,BE,energy-charts
2025-12-29T03:45:00.000Z,2025-12-29T04:45:00,88.1,BE,energy-charts
2025-12-29T04:00:00.000Z,2025-12-29T05:00:00,84.67,BE,energy-charts
2025-12-29T04:15:00.000Z,2025-12-29T05:15:00,89,BE,energy-charts
2025-12-29T04:30:00.000Z,2025-12-29T05:30:00,92,BE,energy-charts
2025-12-29T04:45:00.000Z,2025-12-29T05:45:00,97.5,BE,energy-charts
2025-12-29T05:00:00.000Z,2025-12-29T06:00:00,87.64,BE,energy-charts
2025-12-29T05:15:00.000Z,2025-12-29T06:15:00,95.17,BE,energy-charts
2025-12-29T05:30:00.000Z,2025-12-29T06:30:00,97.3,BE,energy-charts
2025-12-29T05:45:00.000Z,2025-12-29T06:45:00,105.22,BE,energy-charts
2025-12-29T06:00:00.000Z,2025-12-29T07:00:00,96.71,BE,energy-charts
2025-12-29T06:15:00.000Z,2025-12-29T07:15:00,105.85,BE,energy-charts
2025-12-29T06:30:00.000Z,2025-12-29T07:30:00,106.62,BE,energy-charts
2025-12-29T06:45:00.000Z,2025-12-29T07:45:00,109.77,BE,energy-charts
2025-12-29T07:00:00.000Z,2025-12-29T08:00:00,119.18,BE,energy-charts
2025-12-29T07:15:00.000Z,2025-12-29T08:15:00,113.83,BE,energy-charts
2025-12-29T07:30:00.000Z,2025-12-29T08:30:00,112.5,BE,energy-charts
2025-12-29T07:45:00.000Z,2025-12-29T08:45:00,110,BE,energy-charts
2025-12-29T08:00:00.000Z,2025-12-29T09:00:00,120.05,BE,energy-charts
2025-12-29T08:15:00.000Z,2025-12-29T09:15:00,112.26,BE,energy-charts
2025-12-29T08:30:00.000Z,2025-12-29T09:30:00,109.29,BE,energy-charts
2025-12-29T08:45:00.000Z,2025-12-29T09:45:00,102.34,BE,energy-charts
2025-12-29T09:00:00.000Z,2025-12-29T10:00:00,110.54,BE,energy-charts
2025-12-29T09:15:00.000Z,2025-12-29T10:15:00,103.95,BE,energy-charts
2025-12-29T09:30:00.000Z,2025-12-29T10:30:00,97.06,BE,energy-charts
2025-12-29T09:45:00.000Z,2025-12-29T10:45:00,88.13,BE,energy-charts
2025-12-29T10:00:00.000Z,2025-12-29T11:00:00,100.7,BE,energy-charts
2025-12-29T10:15:00.000Z,2025-12-29T11:15:00,91.45,BE,energy-charts
2025-12-29T10:30:00.000Z,2025-12-29T11:30:00,91.23,BE,energy-charts
2025-12-29T10:45:00.000Z,2025-12-29T11:45:00,88,BE,energy-charts
2025-12-29T11:00:00.000Z,2025-12-29T12:00:00,94.16,BE,energy-charts
2025-12-29T11:15:00.000Z,2025-12-29T12:15:00,90,BE,energy-charts
2025-12-29T11:30:00.000Z,2025-12-29T12:30:00,90.42,BE,energy-charts
2025-12-29T11:45:00.000Z,2025-12-29T12:45:00,88.57,BE,energy-charts
2025-12-29T12:00:00.000Z,2025-12-29T13:00:00,93.37,BE,energy-charts
2025-12-29T12:15:00.000Z,2025-12-29T13:15:00,92.15,BE,energy-charts
2025-12-29T12:30:00.000Z,2025-12-29T13:30:00,88.77,BE,energy-charts
2025-12-29T12:45:00.000Z,2025-12-29T13:45:00,91.23,BE,energy-charts
2025-12-29T13:00:00.000Z,2025-12-29T14:00:00,90.38,BE,energy-charts
2025-12-29T13:15:00.000Z,2025-12-29T14:15:00,94.27,BE,energy-charts
2025-12-29T13:30:00.000Z,2025-12-29T14:30:00,97.65,BE,energy-charts
2025-12-29T13:45:00.000Z,2025-12-29T14:45:00,102.42,BE,energy-charts
2025-12-29T14:00:00.000Z,2025-12-29T15:00:00,93.74,BE,energy-charts
2025-12-29T14:15:00.000Z,2025-12-29T15:15:00,101.34,BE,energy-charts
2025-12-29T14:30:00.000Z,2025-12-29T15:30:00,105.89,BE,energy-charts
2025-12-29T14:45:00.000Z,2025-12-29T15:45:00,105.69,BE,energy-charts
2025-12-29T15:00:00.000Z,2025-12-29T16:00:00,103.48,BE,energy-charts
2025-12-29T15:15:00.000Z,2025-12-29T16:15:00,106.17,BE,energy-charts
2025-12-29T15:30:00.000Z,2025-12-29T16:30:00,108.38,BE,energy-charts
2025-12-29T15:45:00.000Z,2025-12-29T16:45:00,105.61,BE,energy-charts
2025-12-29T16:00:00.000Z,2025-12-29T17:00:00,105.58,BE,energy-charts
2025-12-29T16:15:00.000Z,2025-12-29T17:15:00,106.01,BE,energy-charts
2025-12-29T16:30:00.000Z,2025-12-29T17:30:00,108.41,BE,energy-charts
2025-12-29T16:45:00.000Z,2025-12-29T17:45:00,107.29,BE,energy-charts
2025-12-29T17:00:00.000Z,2025-12-29T18:00:00,108.58,BE,energy-charts
2025-12-29T17:15:00.000Z,2025-12-29T18:15:00,107.46,BE,energy-charts
2025-12-29T17:30:00.000Z,2025-12-29T18:30:00,102.28,BE,energy-charts
2025-12-29T17:45:00.000Z,2025-12-29T18:45:00,101.79,BE,energy-charts
2025-12-29T18:00:00.000Z,2025-12-29T19:00:00,107.03,BE,energy-charts
2025-12-29T18:15:00.000Z,2025-12-29T19:15:00,98.94,BE,energy-charts
2025-12-29T18:30:00.000Z,2025-12-29T19:30:00,93.33,BE,energy-charts
2025-12-29T18:45:00.000Z,2025-12-29T19:45:00,91.93,BE,energy-charts
2025-12-29T19:00:00.000Z,2025-12-29T20:00:00,100,BE,energy-charts
2025-12-29T19:15:00.000Z,2025-12-29T20:15:00,94.06,BE,energy-charts
2025-12-29T19:30:00.000Z,2025-12-29T20:30:00,90,BE,energy-charts
2025-12-29T19:45:00.000Z,2025-12-29T20:45:00,85.02,BE,energy-charts
2025-12-29T20:00:00.000Z,2025-12-29T21:00:00,88.78,BE,energy-charts
2025-12-29T20:15:00.000Z,2025-12-29T21:15:00,85.8,BE,energy-charts
2025-12-29T20:30:00.000Z,2025-12-29T21:30:00,85.69,BE,energy-charts
2025-12-29T20:45:00.000Z,2025-12-29T21:45:00,80.43,BE,energy-charts
2025-12-29T21:00:00.000Z,2025-12-29T22:00:00,91.7,BE,energy-charts
2025-12-29T21:15:00.000Z,2025-12-29T22:15:00,87.13,BE,energy-charts
2025-12-29T21:30:00.000Z,2025-12-29T22:30:00,88.9,BE,energy-charts
2025-12-29T21:45:00.000Z,2025-12-29T22:45:00,86.51,BE,energy-charts
2025-12-29T22:00:00.000Z,2025-12-29T23:00:00,90.42,BE,energy-charts
2025-12-29T22:15:00.000Z,2025-12-29T23:15:00,85.59,BE,energy-charts
2025-12-29T22:30:00.000Z,2025-12-29T23:30:00,83.69,BE,energy-charts
2025-12-29T22:45:00.000Z,2025-12-29T23:45:00,74.14,BE,energy-charts
2025-12-29T23:00:00.000Z,2025-12-30T00:00:00,87.09,BE,energy-charts
2025-12-29T23:15:00.000Z,2025-12-30T00:15:00,81.56,BE,energy-charts
2025-12-29T23:30:00.000Z,2025-12-30T00:30:00,73.69,BE,energy-charts
2025-12-29T23:45:00.000Z,2025-12-30T00:45:00,70.08,BE,energy-charts
2025-12-30T00:00:00.000Z,2025-12-30T01:00:00,77.06,BE,energy-charts
2025-12-30T00:15:00.000Z,2025-12-30T01:15:00,73.21,BE,energy-charts
2025-12-30T00:30:00.000Z,2025-12-30T01:30:00,72.46,BE,energy-charts
2025-12-30T00:45:00.000Z,2025-12-30T01:45:00,72.06,BE,energy-charts
2025-12-30T01:00:00.000Z,2025-12-30T02:00:00,74.61,BE,energy-charts
2025-12-30T01:15:00.000Z,2025-12-30T02:15:00,74.15,BE,energy-charts
2025-12-30T01:30:00.000Z,2025-12-30T02:30:00,71.12,BE,energy-charts
2025-12-30T01:45:00.000Z,2025-12-30T02:45:00,70.4,BE,energy-charts
2025-12-30T02:00:00.000Z,2025-12-30T03:00:00,71.29,BE,energy-charts
2025-12-30T02:15:00.000Z,2025-12-30T03:15:00,70.07,BE,energy-charts
2025-12-30T02:30:00.000Z,2025-12-30T03:30:00,69.57,BE,energy-charts
2025-12-30T02:45:00.000Z,2025-12-30T03:45:00,68.53,BE,energy-charts
2025-12-30T03:00:00.000Z,2025-12-30T04:00:00,69.42,BE,energy-charts
2025-12-30T03:15:00.000Z,2025-12-30T04:15:00,68.88,BE,energy-charts
2025-12-30T03:30:00.000Z,2025-12-30T04:30:00,69.85,BE,energy-charts
2025-12-30T03:45:00.000Z,2025-12-30T04:45:00,69.01,BE,energy-charts
2025-12-30T04:00:00.000Z,2025-12-30T05:00:00,70.07,BE,energy-charts
2025-12-30T04:15:00.000Z,2025-12-30T05:15:00,73.09,BE,energy-charts
2025-12-30T04:30:00.000Z,2025-12-30T05:30:00,70.46,BE,energy-charts
2025-12-30T04:45:00.000Z,2025-12-30T05:45:00,76.99,BE,energy-charts
2025-12-30T05:00:00.000Z,2025-12-30T06:00:00,69,BE,energy-charts
2025-12-30T05:15:00.000Z,2025-12-30T06:15:00,78.39,BE,energy-charts
2025-12-30T05:30:00.000Z,2025-12-30T06:30:00,85.89,BE,energy-charts
2025-12-30T05:45:00.000Z,2025-12-30T06:45:00,88.37,BE,energy-charts
2025-12-30T06:00:00.000Z,2025-12-30T07:00:00,80.43,BE,energy-charts
2025-12-30T06:15:00.000Z,2025-12-30T07:15:00,87.5,BE,energy-charts
2025-12-30T06:30:00.000Z,2025-12-30T07:30:00,93.42,BE,energy-charts
2025-12-30T06:45:00.000Z,2025-12-30T07:45:00,91.59,BE,energy-charts
2025-12-30T07:00:00.000Z,2025-12-30T08:00:00,93.18,BE,energy-charts
2025-12-30T07:15:00.000Z,2025-12-30T08:15:00,99,BE,energy-charts
2025-12-30T07:30:00.000Z,2025-12-30T08:30:00,95.35,BE,energy-charts
2025-12-30T07:45:00.000Z,2025-12-30T08:45:00,91.98,BE,energy-charts
2025-12-30T08:00:00.000Z,2025-12-30T09:00:00,104.6,BE,energy-charts
2025-12-30T08:15:00.000Z,2025-12-30T09:15:00,99.87,BE,energy-charts
2025-12-30T08:30:00.000Z,2025-12-30T09:30:00,93.55,BE,energy-charts
2025-12-30T08:45:00.000Z,2025-12-30T09:45:00,79.55,BE,energy-charts
2025-12-30T09:00:00.000Z,2025-12-30T10:00:00,96.73,BE,energy-charts
2025-12-30T09:15:00.000Z,2025-12-30T10:15:00,86.34,BE,energy-charts
2025-12-30T09:30:00.000Z,2025-12-30T10:30:00,81.14,BE,energy-charts
2025-12-30T09:45:00.000Z,2025-12-30T10:45:00,79.07,BE,energy-charts
2025-12-30T10:00:00.000Z,2025-12-30T11:00:00,81.4,BE,energy-charts
2025-12-30T10:15:00.000Z,2025-12-30T11:15:00,80.23,BE,energy-charts
2025-12-30T10:30:00.000Z,2025-12-30T11:30:00,79,BE,energy-charts
2025-12-30T10:45:00.000Z,2025-12-30T11:45:00,76.89,BE,energy-charts
2025-12-30T11:00:00.000Z,2025-12-30T12:00:00,78.97,BE,energy-charts
2025-12-30T11:15:00.000Z,2025-12-30T12:15:00,76.99,BE,energy-charts
2025-12-30T11:30:00.000Z,2025-12-30T12:30:00,76.11,BE,energy-charts
2025-12-30T11:45:00.000Z,2025-12-30T12:45:00,72.55,BE,energy-charts
2025-12-30T12:00:00.000Z,2025-12-30T13:00:00,72.83,BE,energy-charts
2025-12-30T12:15:00.000Z,2025-12-30T13:15:00,74.76,BE,energy-charts
2025-12-30T12:30:00.000Z,2025-12-30T13:30:00,74.12,BE,energy-charts
2025-12-30T12:45:00.000Z,2025-12-30T13:45:00,81.11,BE,energy-charts
2025-12-30T13:00:00.000Z,2025-12-30T14:00:00,71.13,BE,energy-charts
2025-12-30T13:15:00.000Z,2025-12-30T14:15:00,82.18,BE,energy-charts
2025-12-30T13:30:00.000Z,2025-12-30T14:30:00,87.89,BE,energy-charts
2025-12-30T13:45:00.000Z,2025-12-30T14:45:00,96.58,BE,energy-charts
2025-12-30T14:00:00.000Z,2025-12-30T15:00:00,83.54,BE,energy-charts
2025-12-30T14:15:00.000Z,2025-12-30T15:15:00,90.87,BE,energy-charts
2025-12-30T14:30:00.000Z,2025-12-30T15:30:00,101.83,BE,energy-charts
2025-12-30T14:45:00.000Z,2025-12-30T15:45:00,103.19,BE,energy-charts
2025-12-30T15:00:00.000Z,2025-12-30T16:00:00,94.98,BE,energy-charts
2025-12-30T15:15:00.000Z,2025-12-30T16:15:00,100.57,BE,energy-charts
2025-12-30T15:30:00.000Z,2025-12-30T16:30:00,102.52,BE,energy-charts
2025-12-30T15:45:00.000Z,2025-12-30T16:45:00,113.63,BE,energy-charts
2025-12-30T16:00:00.000Z,2025-12-30T17:00:00,103.56,BE,energy-charts
